1.8314,6.3672
-0.96511,9.4111
0.88872,5.3449
2.3969,0.23589
-1.3414,-2.0776
1.8238,-6.7748
4.8851,1.5995
-0.40951,-0.15521
-1.7263,-6.0237
-0.70346,2.957
3.8117,10.1457
4.3937,0.35798
-1.7344,2.0175
-0.87874,-2.2121
1.9265,7.7557
-1.1804,11.5093
-2.2261,12.5398
-3.8952,3.8157
4.9249,0.68906
5.8519,5.3905
4.1373,0.49248
0.50225,0.65388
-1.1193,10.7271
-2.565,-5.7899
3.5829,1.4423
3.0333,-2.5928
0.3292,-4.4552
-2.3211,3.166
0.21084,9.4359
3.6277,0.9829
2.8969,0.70768
3.359,9.8022
0.11592,3.2219
-0.036127,1.525
0.15423,0.11794
2.9719,6.8369
-2.3299,-9.9532
-1.8215,2.7521
0.23874,2.0879
1.9818,9.2621
4.9264,5.496
-0.53966,7.3273
0.37637,-0.82358
-1.1667,-1.4237
5.032,8.2026
-0.77688,0.13036
1.5673,7.9274
-1.5951,-6.572
-2.4953,11.1472
-2.5912,-0.10554
-6.651,6.7934
1.0637,3.6957
-1.8483,0.31038
-3.4917,-12.1736
1.9321,6.0423
-3.5741,3.944
0.030219,-1.0512
-2.5665,-6.8824
-1.366,0.18416
-3.0265,-0.062088
-6.3979,6.4479
-5.3857,9.1214
1.2706,8.035
3.931,1.8541
-2.2623,12.1177
3.2351,9.647
0.87603,6.8141
1.2999,2.5762
1.934,-9.28e-06
-1.5055,0.070346
-0.8734,1.6533
-2.4604,12.7302
0.66365,-0.045533
0.11806,0.39108
-1.4377,-1.432
-0.52645,-0.24832
-1.5621,-2.2121
1.7452,4.8028
3.7831,10.0526
0.0096613,3.5612
3.5862,-3.0957
4.1425,-3.6792
-2.2482,3.0915
2.9736,8.7944
4.0215,-2.1914
-0.014902,-1.0243
1.8114,7.6067
1.6799,4.2068
-1.1497,1.2954
2.888,0.44696
0.30081,0.17381
2.5559,3.3605
-2.8391,-6.63
3.7758,7.1783
-0.11783,-1.5789
2.6648,10.754
-1.7279,-6.841
3.9433,2.5017
-0.36025,-4.449
3.3951,1.1484
-1.9922,11.6542
-5.4414,7.2363
-2.4473,12.6247
-2.659,-1.6058
2.4391,6.4417
-3.5637,-8.3827
-2.5754,-5.6574
-1.3995,-1.9162
-2.4941,3.5447
0.19081,9.1297
