5.6272,10.0857
0.11032,1.9741
-2.7908,-5.7133
2.2893,3.733
-2.286,-5.4484
1.9647,6.9383
-1.6988,-7.1163
4.2188,6.8162
0.88298,0.66009
-3.9594,4.0289
-0.36038,4.1158
-3.5895,-6.572
-1.7781,0.8546
3.4805,9.7008
3.5127,2.9073
-4.8426,-4.9932
3.534,9.3614
5.2868,3.257
1.3562,3.2136
-3.3458,-0.50491
-0.88728,2.808
-0.278,8.1881
-1.239,-6.541
-3.9411,-12.8792
-1.2537,10.8803
-1.3931,1.5664
1.4578,-0.08485
-2.2173,1.4671
-1.9389,1.5706
1.6849,8.7489
0.049175,6.1437
1.4507,8.7903
3.1887,-3.4143
-3.2238,2.7935
-0.95923,-6.7128
4.3435,3.3295
-0.3489,3.1929
4.0972,0.46972
5.0691,0.21313
-0.278,8.1881
-6.3364,9.2848
-2.7083,-6.8266
-1.4094,-2.1252
-2.4554,-9.0407
-0.77995,3.2322
-3.0061,-12.2377
-0.60975,-4.002
-0.83535,0.80494
2.4527,2.9653
2.2504,3.5757
-3.5359,0.30417
3.5251,0.7201
-1.4781,0.14277
-0.41965,2.9094
-0.11996,6.8741
1.0135,8.4551
0.88992,2.2638
-0.36506,2.8928
-2.4621,2.7645
-6.2815,6.6651
0.1848,6.5079
-4.9447,3.3005
-1.0112,2.9984
3.8969,7.4163
-1.3066,0.25244
-2.5463,3.1101
3.3756,-4.0951
-0.95923,0.091039
1.2247,8.7779
3.9262,6.0299
-2.3242,11.5176
0.4283,-0.94981
-1.8629,-0.84841
4.1195,10.9258
4.5597,-2.4211
-4.2859,8.5234
3.757,-5.4236
-1.3389,1.552
3.9414,-3.2902
0.50813,0.47799
1.6408,4.2503
3.1541,-5.1711
-2.41,3.7433
2.9233,6.0464
3.5458,9.3718
0.0031201,-4.0061
1.3754,8.8793
3.1452,5.825
3.6702,2.9942
-1.6936,2.7852
-3.506,-12.5667
3.2697,-4.3414
3.0672,-4.4117
-3.8167,5.1401
-0.45062,-1.3678
0.51947,-3.2633
0.75736,3.0294
4.2027,0.22761
1.3049,-0.15521
0.55298,-3.4619
0.25943,5.0097
3.0632,-3.3315
4.0422,-4.391
-0.82053,0.65181
3.4669,6.87
1.8799,2.4707
1.4378,0.66837
3.7798,-3.3109
0.96574,8.393
-2.7028,1.6327
