-4.2932,3.3419
2.8297,6.3485
-2.5419,-0.65804
2.877,-4.0599
2.5367,2.599
0.040498,8.5234
2.1948,1.3781
-4.1479,7.1225
2.9742,8.96
2.4008,9.3593
-4.8392,6.6755
-3.2051,-0.14279
4.1654,-3.4495
-4.7462,3.1205
0.29961,7.1328
-5.873,9.1752
3.946,6.8514
-2.2617,-4.7428
0.47368,3.3605
4.6562,7.6398
-3.1423,-13.0365
4.2134,-2.806
2.5068,1.1588
3.106,9.5414
-1.5222,10.8409
-1.0744,-6.3113
-0.36372,3.0439
-1.8187,-9.0366
-0.048008,-1.6037
2.3066,3.5364
4.0632,3.584
4.0026,-3.5943
-3.2778,1.8023
-1.6001,-9.5828
-0.49081,2.8452
-1.8554,-9.6035
5.591,10.4643
-0.59587,2.4811
4.988,7.2052
-0.55355,-7.9233
-3.8073,-8.0971
2.0466,2.03
2.0597,-0.99326
2.1881,2.7356
0.045304,6.7334
3.7522,-3.6978
-2.9786,2.3445
4.2406,-2.4852
3.8417,10.0215
3.8244,-3.1081
3.9102,6.065
3.2585,-4.4614
-1.1188,3.3357
1.5456,8.5482
0.77445,9.0552
-0.71494,-4.4448
2.7296,2.8701
1.3087,4.9228
-2.5084,-0.22763
-1.3907,-1.3781
0.9297,-3.7971
0.57461,10.1105
2.4486,-6.3175
1.3264,1.0326
2.1464,6.0795
2.5581,2.6218
3.5594,1.3078
-1.2424,-1.7175
-3.9172,2.6652
0.26637,0.73252
0.91315,3.3377
-3.0799,0.60836
-2.3797,-1.4402
-0.071503,3.7412
-4.6765,-5.6636
5.4188,10.1457
-2.2987,-5.227
5.4021,3.1039
3.6667,4.302
3.4246,-0.14693
1.0117,0.9022
-2.484,12.1611
-1.8076,-8.8131
3.3848,3.2674
-2.2804,-0.30626
-2.564,-1.7051
3.884,10.0277
2.2546,8.0992
-1.7549,-0.080711
-3.6961,-13.6779
-1.5228,-6.4789
-5.119,6.6486
-0.28696,3.1784
0.5706,-0.0248
-3.2692,-12.7406
-3.0731,-0.53181
-0.55008,2.8659
-0.21661,8.0329
-5.1661,8.0433
-0.89542,2.0279
3.3299,0.91254
1.3566,4.2358
-1.9555,0.20692
-5.0676,-5.1877
-1.1859,-1.2519
1.8993,7.6625
-0.26654,-0.64562
-1.7582,2.7397
4.1711,8.722
2.9421,7.4101
