-0.60254,1.7237
-0.048008,-0.56078
3.0242,-3.3378
4.4682,2.2907
2.6881,6.0195
3.6582,5.6864
-0.24811,-0.17797
-2.8829,3.8964
-3.6817,3.2239
5.2418,10.5388
-2.9672,-13.2869
-0.49948,1.7734
2.8672,10.0008
2.9499,2.2493
-1.7063,2.7956
-1.5078,-7.3191
-0.91318,-2.0113
0.051979,7.0521
-3.4083,4.8587
2.6213,5.7919
3.5761,9.7753
2.0153,0.43661
-4.5046,-5.8126
-2.1333,1.5685
1.5099,0.039307
2.6415,7.586
-0.9854,-6.661
-1.5732,1.0636
-2.0285,3.8468
1.3638,-4.7759
-6.5773,6.8017
0.066129,2.4914
0.4339,5.5395
0.68087,2.3259
0.3292,-4.4552
-1.8391,-9.0883
-2.902,-7.6563
1.5514,3.8013
0.94732,-0.57113
4.0047,0.45937
-1.7101,-8.7903
-2.9146,4.0537
0.33565,6.8369
-0.2361,9.3221
0.52855,0.96427
-0.16735,7.6274
4.5679,3.1929
-2.4349,-9.2497
3.5982,7.1307
-3.8894,-7.8322
-0.1269,-1.1505
3.3004,7.0811
-1.8219,-6.8824
-1.8448,1.254
0.86736,5.5643
-0.64472,-4.6062
-2.3277,1.4381
4.6014,5.6264
5.1302,8.6703
2.7365,-5.0325
2.7831,10.9796
-2.7338,0.45523
4.6439,-3.3729
0.5706,-0.024841
-1.0292,-6.3879
-1.5877,-6.6072
4.0715,7.6398
4.1757,10.2615
1.2309,3.8923
-1.4572,9.1214
-3.8053,2.4273
-4.1958,-8.1819
-3.38,-0.7077
2.5817,9.7546
0.39012,-0.14279
-1.1022,-5.8395
-3.0986,-10.4602
0.32924,-4.4552
1.1315,7.9212
3.5156,10.1891
-0.49281,3.0605
5.1731,3.9606
5.7353,5.2808
1.9476,-4.7738
-1.8584,7.886
4.2164,9.4607
0.76163,5.8209
3.6181,-3.7454
0.20216,1.9182
-3.3863,-12.9889
-1.786,-8.1157
-2.6864,-0.097265
4.1605,11.2196
-2.9883,0.31245
3.3577,-4.3062
3.1836,7.2321
-2.2625,-0.099335
-2.1234,1.1815
-0.69572,8.6165
-2.1979,-2.1252
4.616,10.1788
-3.6012,-6.5389
-0.2062,9.2207
-0.24037,-1.7837
3.8846,-3.0336
-4.2091,4.7283
1.0194,1.1029
-2.0754,1.2767
0.86202,2.6963
0.26517,2.4066
