-6.2003,8.6806
4.9294,0.27727
-2.5419,-0.65804
4.068,-2.9363
5.4021,3.1039
3.6181,-3.7454
3.4985,3.1639
1.5514,3.8013
1.1472,3.5985
0.17346,7.8695
-0.8172,3.3812
-4.7462,3.1205
4.7181,10.0153
-6.9599,8.9931
-0.16682,5.8974
0.25943,5.0097
-0.2062,9.2207
-0.7351,1.7361
-0.3481,-0.38696
3.7758,7.1783
-1.4454,-8.4385
2.4287,9.3821
1.934,-9.28e-06
-1.8584,7.886
1.742,-4.809
-2.2083,-9.1069
-0.51003,-0.23591
-0.77461,-1.8768
3.3756,-4.0951
4.4069,10.9072
1.4806,7.6377
-2.0897,10.8265
-2.0754,1.2767
-0.55355,-7.9233
-0.53072,-0.097265
-1.8439,-8.6475
3.9262,6.0299
-1.7549,-0.080711
1.8114,7.6067
0.37637,-0.82358
-4.211,-12.4736
2.7296,2.8701
1.6472,0.48213
1.04,-6.9321
2.5227,2.2369
5.591,10.4643
-5.3857,9.1214
1.762,4.3682
4.9342,2.4107
-2.7143,11.4535
-0.7869,9.5663
-1.2537,10.8803
-3.3458,-0.50491
4.3398,-5.3036
4.3848,-3.0729
-2.9662,-10.3257
0.46901,-0.63321
1.5691,6.3465
-3.8894,-7.8322
-2.9146,4.0537
2.8969,0.70768
4.5691,-4.4552
4.3064,8.2068
1.3234,3.2964
2.5068,1.1588
1.1558,6.4003
2.0421,1.2436
-2.3797,-1.4402
-6.1536,7.9295
-2.0285,3.8468
0.6005,1.9327
-5.0301,7.5032
-3.4605,2.6901
-0.74324,-0.32902
-3.1875,-7.5756
1.5099,0.039307
-3.0799,0.60836
1.7939,-1.1174
3.9772,0.33521
-1.3,10.2678
-0.36025,-4.449
1.9572,-5.1153
-1.1859,-1.2519
2.7161,-4.2006
-3.5681,-8.213
-4.0679,2.4955
-1.7344,2.0175
4.0422,-4.391
-3.2051,-0.14279
-2.0066,-6.719
-2.5961,-9.349
-0.27068,3.2674
0.0040545,0.62905
5.8519,5.3905
-1.6514,-8.4985
-4.0173,-8.3123
-1.6637,3.2881
3.5458,9.3718
0.27331,4.8773
-0.59587,2.4811
4.0972,0.46972
2.2634,-4.4862
-3.8167,5.1401
-3.6053,-5.974
-2.2501,3.3129
3.9899,-2.7066
-1.6988,-7.1163
-2.2804,-0.30626
3.4805,9.7008
-0.69572,8.6165
