0.0091344,-3.703,1.0
0.20792,0.33662,0.0
2.6842,1.1952,1.0
2.1992,0.50084,0.0
-1.1536,1.5651,0.0
2.8273,-0.71208,0.0
0.22677,-0.1651,0.0
-4.9143,-3.7483,1.0
1.9387,-0.43406,0.0
0.26876,-3.7883,0.0
-3.6684,-3.456,1.0
1.075,-1.2966,1.0
-3.9486,-3.8582,0.0
0.2182,-4.572,1.0
0.49839,-0.70044,0.0
-5.0394,-6.3862,1.0
-3.7044,-6.8103,0.0
-1.4938,-1.1582,1.0
-0.47841,0.62627,1.0
-1.5195,0.40128,0.0
8.8483,0.96894,1.0
-3.2477,-1.4543,0.0
4.816,-0.33967,0.0
-1.6643,-1.8384,0.0
8.2142,-2.0659,0.0
8.9991,-0.28406,1.0
0.020273,0.76334,1.0
2.4023,1.1319,1.0
4.367,1.0698,0.0
-4.5775,-4.4271,0.0
-2.7876,-1.0341,0.0
2.3603,-3.4198,0.0
-0.64206,-1.2642,1.0
6.7156,0.74394,1.0
-0.21793,1.0426,1.0
7.6796,-0.66682,1.0
-2.0156,-0.065531,0.0
-0.75774,-0.3707,1.0
-0.9788,-2.4668,0.0
0.78543,0.74524,1.0
14.9704,-1.3884,1.0
0.51124,0.5099,0.0
4.7449,1.225,0.0
8.2888,-1.2991,0.0
2.7236,0.79438,0.0
-4.3839,-4.3379,0.0
-0.41929,-5.9181,1.0
2.1384,0.75429,0.0
-0.17594,1.6245,0.0
2.1092,-3.9629,0.0
-3.7867,-7.5034,0.0
1.931,-4.3237,0.0
2.6328,0.53705,1.0
3.8803,-0.70432,0.0
3.0423,1.2741,0.0
8.784,-2.1138,1.0
7.3848,0.36507,0.0
-0.1828,-2.4099,0.0
9.8208,0.47498,1.0
-0.45699,-4.0327,1.0
2.29,1.8663,0.0
3.1769,0.0042961,0.0
-2.7824,-1.4336,0.0
0.2362,-0.11984,0.0
3.9249,0.12585,0.0
1.5506,0.6961,0.0
4.2171,0.90429,0.0
1.1273,0.16076,1.0
0.61663,-3.2646,1.0
-0.63435,-1.175,1.0
-3.2888,-0.32415,1.0
-0.13396,-7.5034,1.0
0.16165,-1.0224,1.0
-0.42785,0.23317,1.0
11.8678,-0.57889,1.0
6.2332,-0.30346,0.0
2.7039,-0.23751,1.0
1.5454,-0.26079,0.0
2.2566,2.1625,0.0
-2.953,-5.8638,0.0
2.1067,0.94308,1.0
8.6127,-1.4297,0.0
2.2635,0.77239,1.0
4.1914,0.16981,0.0
10.083,0.96765,1.0
0.79571,-1.1039,1.0
7.7618,0.93532,0.0
4.7466,1.137,0.0
0.97565,0.045675,1.0
9.0162,0.099985,1.0
9.7942,-0.28018,1.0
-3.5562,-3.0888,1.0
-0.64121,0.75817,1.0
-2.4037,-0.061652,0.0
9.1122,1.2379,1.0
12.4547,-1.4375,1.0
-2.2701,-2.2224,1.0
-4.0351,-3.9564,0.0
-4.9194,-5.8198,1.0
-2.8673,-0.89828,1.0
1.6671,0.91593,0.0
3.6558,-0.61251,0.0
-0.65063,-5.4306,1.0
10.0916,-0.82846,1.0
-0.88369,-2.8974,1.0
2.3946,0.86291,0.0
5.7902,0.16723,1.0
1.3347,1.3763,1.0
-3.7541,-3.4379,0.0
1.8419,-4.3289,0.0
