9.155,0.94049,1.0
0.95851,1.0077,0.0
4.3439,0.6017,0.0
11.9149,-2.7552,1.0
0.72888,0.56421,0.0
-0.023425,1.2314,0.0
2.2558,-0.15734,0.0
4.2916,-1.2487,0.0
-3.9795,-3.4638,0.0
2.4408,-5.2689,0.0
-2.2324,-0.65259,0.0
2.6302,1.1047,0.0
-1.9967,-0.35001,0.0
-1.3035,0.21248,0.0
-0.28305,1.5625,0.0
-0.60008,-4.0133,1.0
17.6052,-2.4927,1.0
7.0078,0.42455,0.0
-0.88541,-1.4802,1.0
1.099,-1.131,0.0
-0.9351,-2.4332,0.0
1.5026,0.32757,1.0
-3.3085,-4.0767,0.0
-4.1602,-4.9728,0.0
-4.0771,-2.0711,1.0
2.0013,0.22024,0.0
-2.4097,-0.24527,0.0
-3.521,-1.872,0.0
4.5907,-0.24398,0.0
0.045122,-1.678,1.0
2.4931,0.37671,0.0
-0.95138,0.57843,1.0
5.6454,0.31335,1.0
-3.5767,-3.1896,1.0
-1.7791,-0.020273,0.0
-0.72004,-3.5233,1.0
-0.43642,-6.3694,1.0
-0.409,-2.2431,0.0
1.3749,1.3569,1.0
-0.21621,-3.6345,1.0
0.7572,-0.4444,0.0
-3.2049,-3.1095,0.0
7.0806,1.031,0.0
-1.6823,0.59524,1.0
-2.2598,0.075416,0.0
-1.3575,-1.3806,1.0
3.4579,0.83705,0.0
-1.3687,-1.7853,0.0
-1.2804,0.76076,0.0
-2.9375,-1.281,0.0
-0.58123,-4.2629,1.0
-3.3994,-4.1685,0.0
0.044265,-0.15605,1.0
-3.0121,0.003003,1.0
-0.6969,-1.2474,1.0
1.692,-0.43018,1.0
2.4537,0.52024,0.0
0.66119,0.34179,0.0
0.1548,-1.2086,1.0
0.25933,-4.6832,1.0
9.3333,-0.10303,1.0
12.393,-1.2823,1.0
1.7956,0.91722,1.0
2.2138,-0.12501,0.0
2.0116,0.67412,0.0
-0.48355,0.95343,0.0
-0.52725,-2.0789,0.0
-0.0954,0.56421,1.0
-0.55552,-0.81165,1.0
-1.6831,-1.6599,0.0
8.6564,-1.722,0.0
-1.7302,-3.5646,1.0
15.5573,-0.14182,1.0
0.41099,-3.0332,0.0
9.4044,0.081882,1.0
-1.1793,0.39998,1.0
15.6773,-0.66165,1.0
1.8471,0.6017,1.0
1.0279,1.106,0.0
6.8964,-0.64484,1.0
13.0545,-2.7202,1.0
7.8929,0.96765,1.0
2.8093,-0.79742,0.0
5.9856,0.078002,0.0
-3.1098,-0.20518,1.0
4.6429,-0.2957,0.0
-1.3267,1.4551,0.0
-2.8544,-0.60863,0.0
-1.9702,-3.4392,1.0
1.3501,1.9284,0.0
-2.3506,0.42714,1.0
-4.353,-4.1013,0.0
0.20021,-0.056479,0.0
1.7828,-0.72113,0.0
0.7572,-0.4444,0.0
5.606,0.48533,1.0
3.3577,-0.0060486,0.0
0.73745,-0.45346,1.0
-4.8003,-4.3534,0.0
-0.82114,-1.2862,1.0
-5.149,-6.2323,1.0
2.0416,1.1319,0.0
1.1941,-0.3526,0.0
1.488,1.2069,1.0
3.3979,0.84351,0.0
-0.057699,-7.1025,0.0
3.3662,-0.029324,0.0
