-0.18537,-0.30087,0.0
11.3897,-0.083634,1.0
3.4356,-0.5776,0.0
0.23191,-3.937,1.0
-1.1622,0.28231,0.0
8.2219,-1.8073,0.0
-4.0112,-5.0284,0.0
4.2591,0.27972,1.0
-4.4379,-4.3741,1.0
-4.0557,-1.6741,1.0
-5.2159,-6.1211,1.0
5.5992,-0.47156,1.0
0.52924,0.47886,0.0
-3.1954,0.12843,1.0
-2.9915,-0.57242,0.0
2.6542,-5.2107,0.0
0.48382,-2.2134,0.0
-2.953,-5.8638,0.0
0.1368,1.6543,0.0
5.9179,0.37671,1.0
0.92852,0.60558,0.0
4.5718,-0.9888,0.0
2.8093,0.24481,0.0
-0.19565,0.066365,1.0
-0.90597,0.003003,1.0
-0.41929,-2.6478,0.0
-0.24278,-6.5775,1.0
-1.4801,-1.4181,1.0
1.4563,0.65343,0.0
0.55323,-0.2957,1.0
1.9507,1.9375,0.0
1.7048,0.90946,0.0
-3.1338,-2.5276,0.0
-1.3335,-1.7517,0.0
2.0416,1.2004,0.0
8.1517,-0.081048,0.0
-5.1362,-3.2362,1.0
2.1135,0.35084,0.0
4.9085,0.54998,0.0
0.44698,0.99868,0.0
-0.67891,0.03533,1.0
2.3689,0.75429,0.0
5.4672,-0.72371,0.0
0.096532,1.1965,1.0
5.989,-0.58277,0.0
1.2798,-2.4565,0.0
-2.9452,-1.0276,1.0
7.701,0.62627,0.0
2.5574,-0.061652,0.0
6.7807,0.34179,1.0
4.5718,-0.9888,0.0
-0.47584,-1.3974,1.0
-0.49212,-3.6371,1.0
4.7843,1.106,1.0
2.3235,0.066365,0.0
-3.0584,-0.12243,1.0
-4.2039,-5.0931,0.0
2.3586,0.39481,1.0
1.0271,0.5461,0.0
1.9353,-3.4638,0.0
-1.7842,-3.8491,1.0
9.5766,-0.73018,1.0
5.6506,0.19567,1.0
6.2169,-0.62285,1.0
-0.37816,-2.5405,0.0
-3.1338,-2.5276,0.0
8.9922,-0.50001,1.0
5.5777,-0.63578,0.0
1.2353,-2.9595,0.0
0.37158,0.58619,0.0
-3.8552,-4.3056,0.0
-1.2641,-1.3858,0.0
-1.6351,-1.3043,0.0
-0.11339,1.2198,1.0
1.0219,1.4008,0.0
-4.6435,-3.9125,1.0
-3.6136,-4.0819,0.0
-2.2126,0.097399,1.0
5.355,0.80472,1.0
-2.378,-2.3491,1.0
-3.9075,-3.5323,0.0
4.1905,-0.99138,0.0
8.4636,-0.60216,0.0
0.32616,1.1151,0.0
9.9176,-0.5026,1.0
1.0708,-0.9332,0.0
-3.6316,-1.2461,0.0
-4.9888,-2.8987,1.0
6.3489,0.11162,1.0
2.0938,0.20085,0.0
-3.8081,-3.3642,0.0
6.0139,0.36895,1.0
3.6884,0.74912,0.0
-1.2341,-1.5668,1.0
1.0313,0.96894,0.0
-5.2613,-6.0823,1.0
1.3989,-3.9668,0.0
-2.9024,-1.0379,0.0
-4.0463,-4.5629,0.0
4.4578,0.21636,0.0
9.1139,-1.7323,1.0
-3.761,-3.3371,0.0
-3.3034,-1.0509,0.0
-0.094543,-1.859,0.0
5.8022,0.31593,1.0
8.527,-1.8668,0.0
-1.331,-5.4707,0.0
-0.79544,-1.2138,1.0
-2.2726,-0.0060486,1.0
-1.4004,-1.6509,0.0
