-0.30432,2.6528
1.2262,0.89599
2.6213,5.7919
2.8033,9.0862
2.4391,6.4417
0.19081,9.1297
4.8906,-3.3584
-4.7331,-6.1789
-0.55648,3.2136
5.032,8.2026
-1.3968,-9.6698
-0.29858,2.4769
-0.95923,0.091039
1.5799,-4.7076
-2.0046,-0.49457
0.55939,-0.3104
-2.0631,-1.5147
2.1464,6.0795
0.47368,3.3605
-0.53966,7.3273
0.77124,9.0862
1.8384,6.063
-4.5046,-5.8126
-2.0659,1.0512
4.2772,2.4955
1.5701,7.9129
0.3434,0.12415
-1.5732,1.0636
-4.6765,-5.6636
4.052,-0.16555
-0.49081,2.8452
0.066129,2.4914
2.0139,6.1416
2.614,8.0081
5.7867,7.8902
-0.77288,-7.4473
-1.2786,-2.4087
1.581,0.86909
2.0962,2.4769
1.941,0.46351
-1.4628,-1.5706
0.74521,3.6357
2.3678,-6.839
3.4092,5.4049
0.81356,9.1566
1.3264,1.0326
3.6289,0.81322
-1.6641,-1.3678
0.66018,10.3878
-4.5531,-12.5854
-1.6706,-2.09
2.1526,-6.1665
-3.5801,-12.9309
-1.6176,1.0926
2.1265,6.8783
3.2718,1.7837
-1.0802,2.1996
2.093,8.3061
3.2697,-4.3414
4.5645,-3.6275
2.5581,2.6218
-4.4779,7.3708
2.9571,-4.5938
-0.048008,-0.56078
-0.092194,0.39315
-0.41645,0.32487
-2.0759,10.8223
-0.78689,9.5663
1.3518,1.0595
4.0713,10.4023
-6.3364,9.2848
-4.4775,-13.0303
-4.1958,-8.1819
2.8209,7.3108
-1.3971,3.3191
-3.0061,-12.2377
-2.5526,-7.3625
3.4566,9.5228
3.4776,8.811
4.2899,9.1814
-1.2667,2.8183
4.65,-4.8297
0.3292,-4.4552
4.8278,7.7598
-2.341,12.3784
-0.16108,-6.4624
4.0715,7.6398
5.1213,8.5565
-1.2424,-1.7175
-1.8076,-8.8131
-1.3907,-1.3781
-4.1429,2.7749
-1.0401,9.3987
-4.577,3.4515
4.6439,-3.3729
5.2032,3.5116
-4.1479,7.1225
-0.8734,1.6533
-0.11783,-1.5789
-3.8053,2.4273
1.6032,-4.7863
-3.6961,-13.6779
2.5089,6.841
-1.2943,2.6735
2.7213,7.05
0.33325,3.3108
-0.70867,-5.5602
-0.89542,2.0279
5.4188,10.1457
-0.49241,0.89392
