-2.1672,-0.74182,0.0
0.0099913,0.39481,0.0
-0.97709,-0.88406,0.0
-0.3336,-1.2797,1.0
1.6371,1.1875,0.0
1.9079,-3.4405,0.0
5.3524,0.59912,1.0
1.6825,-0.46122,0.0
1.9259,-0.37458,0.0
-1.8219,0.23576,0.0
2.2215,-4.5965,0.0
-0.84085,0.96118,1.0
-4.2931,-3.8142,0.0
9.233,-0.79871,1.0
-1.5495,-2.4746,0.0
-0.17252,-6.959,1.0
2.0707,0.67412,0.0
2.5454,-3.2763,0.0
13.0597,-3.3125,1.0
0.12138,1.1435,0.0
3.5025,-0.23751,0.0
-4.0746,-1.9909,1.0
1.6131,1.5754,1.0
1.3818,0.7336,1.0
-4.5544,-3.8672,1.0
-0.036278,0.049554,0.0
0.41613,-6.9978,0.0
-4.976,-2.7254,1.0
-0.051701,1.4926,0.0
-3.0361,-2.8224,0.0
2.5154,0.59912,1.0
-1.1622,-0.48579,1.0
-4.1174,-4.2797,0.0
-3.3522,-0.66553,1.0
-0.38587,-0.66423,1.0
0.87711,0.29653,1.0
4.3225,0.7155,0.0
10.3315,0.98187,1.0
6.5537,-0.1276,1.0
-3.3111,0.065071,1.0
4.2933,0.64696,0.0
-4.2699,-4.9159,0.0
-3.0464,-1.2629,1.0
-0.96252,-1.8112,0.0
-1.8785,1.3258,1.0
17.3087,-3.2194,1.0
12.7957,-3.1353,1.0
12.363,-0.95518,1.0
-3.3394,-4.4194,0.0
-2.4243,-1.2384,0.0
5.2419,0.29524,1.0
15.6199,-0.95647,1.0
2.2232,0.22283,0.0
5.8039,0.88231,1.0
12.7957,-2.825,1.0
0.15822,-5.5457,1.0
10.3332,-1.1181,1.0
-0.23678,-2.1151,1.0
-3.6873,-6.2543,0.0
1.4238,0.024986,1.0
5.5383,-0.12889,1.0
1.093,1.8276,0.0
-2.3729,-1.0897,1.0
4.5701,0.98963,0.0
1.5806,0.39352,0.0
-1.9402,0.44007,1.0
1.1504,-0.5388,0.0
1.3758,0.081882,0.0
0.56265,-1.1672,1.0
3.308,0.48921,0.0
-1.3455,-1.9573,1.0
-3.9606,-3.1625,0.0
5.2804,0.41291,0.0
3.0141,0.76205,1.0
2.7185,0.044382,1.0
3.1375,0.42843,0.0
12.555,-1.5099,1.0
-2.8073,-0.44699,0.0
2.0133,-0.87242,0.0
-0.41243,-1.9638,0.0
2.5839,0.21766,0.0
1.0176,-2.0401,0.0
-2.4534,-0.68234,0.0
-2.4586,-1.4621,0.0
1.3964,-0.36424,0.0
-0.47241,-1.6677,1.0
-2.2135,-0.80647,0.0
1.4855,1.1189,1.0
0.10938,-7.5642,1.0
1.9833,-0.44829,1.0
11.4419,-0.57113,1.0
5.1022,-0.67975,0.0
-2.4089,-0.056479,0.0
-3.2863,-4.8448,0.0
-0.11168,-0.58665,0.0
15.1606,-0.75216,1.0
4.044,0.95343,0.0
-2.5237,-1.4453,1.0
8.9494,0.68058,1.0
-3.3857,-2.9155,1.0
-2.3,0.59395,1.0
14.8881,-0.47027,1.0
-0.40472,-7.8719,0.0
-1.0671,0.075416,0.0
-3.557,-4.4039,0.0
0.78543,0.6767,0.0
-2.2306,-0.66553,0.0
9.6152,-1.2332,1.0
1.8385,0.38317,0.0
-4.413,-4.0211,0.0
