1.2138,8.7986
1.8205,6.7562
2.9421,7.4101
-2.588,3.8654
4.8265,0.80287
-1.9458,11.2217
-1.5252,-6.2534
0.5415,6.0319
3.1219,-3.137
4.0932,5.4132
-0.7056,8.7241
0.518,0.25865
5.6272,10.0857
-2.3221,-9.3304
0.11739,6.2761
-4.8861,7.0542
4.1197,-2.7956
-1.9177,11.6894
-3.9411,-12.8792
5.2756,0.13863
5.0297,-4.9704
0.52374,3.644
0.74428,-3.7723
-0.17296,-1.1816
1.164,3.913
1.8314,6.3672
-1.4275,11.8797
2.1943,4.5503
4.7926,1.7071
2.3925,9.798
-1.3995,-1.9162
-1.4781,0.14277
5.2418,10.5388
0.23874,2.0879
-0.62043,0.5587
0.21431,-0.69529
0.44125,2.9487
-3.3884,-8.215
-1.5681,-7.2446
1.3183,1.9017
0.64215,3.1287
3.8417,10.0215
-0.75793,2.5349
1.1166,8.6496
1.3451,0.23589
-4.4861,-13.2889
-3.8858,-12.8461
-3.7181,-8.5089
2.8084,11.3045
4.6562,7.6398
-1.7263,-6.0237
-4.0214,-12.8006
3.0934,-2.9177
-2.286,-5.4484
-3.793,-12.7095
-4.2249,6.2699
-5.2943,-5.1463
-3.9204,4.0723
0.25035,9.3262
-1.6662,-0.30005
-1.9551,-6.9756
4.1373,0.49248
-0.86339,1.9348
3.1377,-4.1096
3.3299,0.91254
0.24261,0.57318
0.74841,7.2756
1.594,4.7055
-4.4996,3.4288
1.4884,3.6274
-1.1188,3.3357
4.3684,9.6718
3.2403,-3.7082
-2.3898,-0.78427
-2.2811,-0.85669
2.0153,1.8479
-4.0218,-8.304
3.6216,8.6661
0.1848,6.5079
-0.0068919,9.2931
4.1927,-3.2674
1.8533,6.1458
3.9102,6.065
4.5459,8.1674
1.6406,3.5488
-1.4446,2.1438
1.2247,8.7779
-2.4725,-0.40145
-5.4414,7.2363
-2.3142,-0.68494
-3.3582,-7.2404
2.1752,-0.8091
5.7823,5.5788
0.27451,9.2186
2.9233,6.0464
-3.506,-12.5667
3.8023,-3.8696
-1.0941,2.3072
-1.7279,-6.841
-0.28015,3.0729
1.0194,1.1029
-3.5713,-12.4922
-1.9667,11.8052
2.7744,6.8576
2.7831,10.9796
3.9382,0.9291
3.0009,5.8126
-1.5449,-10.1498
2.7961,2.121
5.504,10.3671
