1.4578,-0.08485
-1.5951,-6.572
3.4312,6.2637
-2.1405,-0.16762
-3.3793,-13.7731
-4.3667,6.0692
1.5673,7.9274
-2.6286,0.18002
3.6922,-3.9585
5.8862,5.8747
3.8832,6.4023
-4.2091,4.7283
4.1665,-0.4449
2.877,-4.0599
2.1881,2.7356
-6.4247,9.5311
4.7114,2.0755
-0.21661,8.0329
2.5503,-4.9518
-1.786,-8.1157
2.4673,1.3926
-0.37013,-5.554
4.4338,9.887
0.89512,4.7738
1.6799,4.2068
2.3066,3.5364
1.4896,3.4288
0.5706,-0.0248
-0.40951,-0.15521
-3.6012,-6.5389
-0.11716,0.60422
-0.023579,7.1742
-3.4917,-12.1736
-2.121,-0.05588
0.33565,6.8369
2.3969,0.23589
5.2868,3.257
1.3638,-4.7759
0.24394,1.4733
-0.24037,-1.7837
0.26517,2.4066
-0.9854,-6.661
-3.1128,-6.841
3.5358,6.7086
4.1542,7.2756
-1.5055,0.070346
1.1518,1.3864
-2.1652,3.0211
2.2091,7.4556
1.5478,9.1814
0.60731,3.9544
3.8384,6.1851
-2.0545,-10.8679
0.49571,10.2243
-1.7101,-8.7903
-1.8343,-6.5907
4.1195,10.9258
1.0552,1.1857
-0.69078,-0.50077
4.0127,10.1477
-1.0292,-6.3879
-1.2528,10.2036
0.66365,-0.045533
-4.8554,-5.9037
0.30081,0.17381
1.8373,6.1292
1.2999,2.5762
4.6352,-3.0087
4.1962,0.74493
-0.63298,-5.1277
5.1129,-0.49871
0.5706,-0.0248
3.0948,8.7324
5.9374,6.1664
-2.4941,3.5447
0.9297,-3.7971
4.1529,-3.9358
2.2279,4.0951
-5.2049,7.259
5.086,3.2798
4.0215,-2.1914
-1.7104,-4.778
4.0026,-3.5943
3.4667,-4.0724
2.8232,10.8513
-1.7976,-6.7686
-0.65767,-2.8018
-5.525,6.3258
2.994,7.2011
-2.7083,-6.8266
-1.1804,11.5093
0.53936,3.8944
5.807,5.0097
-5.637,8.1261
-0.10648,-0.76771
-2.2918,-7.257
3.5438,1.2395
-4.4018,-12.9371
-6.7526,8.8172
0.64376,3.764
1.0235,6.901
3.8584,0.78425
2.5678,3.5136
5.681,7.795
5.1731,3.9606
-3.5916,-6.2285
-2.6479,10.1374
0.11806,0.39108
-0.49948,1.7734
0.7057,-5.4981
